index,Tweet,Sentiment_llm
26303,"World news as seen from the Polish perspective and the latest news from the CEE region 🇵🇱

Check It out! #TVPWorld_com",0
7189,My opinions are my own and if you don't like them 🤷‍♂️,1
10194,Underground CBRNE Shelters. Stay Beyond Threat.,0
13650,Il senno di poi è una scienza esatta!,0
21320,"północna Wielkopolska, poseł VIII kadencji Sejmu",0
27292,"Life fascinates me from medical to scientific facts, human behavior, love, religion, technology, health, politics & humor! So, enjoy my wide range of tweets!",0
18094,"#Gaulliste,j'enrage de voir nos #élites comme les collabos en 1940 liquider la #souveraineté nationale.Non à #Macron !Vive la France libre ! #Frexit !",0
18669,تعال واتبعني يتم تنزيل الكثير من الأفلام الجيدة يوميًا. شكرا لك على اهتمامك,1
23114,Be kind to others and help our beautiful planet🌎 BLM✊”There shall be eternal summer in a grateful heart” Celia Thaxter💜Retired RN,1
34283,"Вона/її | INFP | Пан💗💛💙 | 18 y. o. |Націоналістка | 🎬Майбутній режисер🎥 | Київ 
(Реву та стогну, малюю, шукаю м'ю)
Фандоми:
Ван піс, Доктор Стоун",0
9030,"SONO IOO MARIA  NON SONO ADA❤️❤️😘😘🙏🙏🙏
cristinamiriam1959@gmail.com",1
5166,Fresh news is here 🤝 Join our #NAFO gang,1
8841,Trying to make Putin's bum as irritable as possible.,0
19467,Twittering in 🇨🇭🇩🇪 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇳🇴🇸🇪 #NoSVP #nofascism #Genuss #Art #Culture #Nature #Animals #Wine #Golf #Architecture #Design #Literature #Peace,1
21635,21 von 193 Ländern besucht (wenn man die ehemalige DDR dazu zählt),1
2531,"Mensch
😎😅👏🎶🎹🎸🇨🇭",1
9185,horses and ❤️🇺🇸#BeemieAwardWinner🐎🐎🐎🐎🐎😂😂😂2019,0
26280,cuoricino ❤️ stocazzo     il pensiero è forma,0
12202,Trying to make Putin's bum as irritable as possible.,0
7356,"Our ambition is to create universal platform 4 investors whereby they get access to news,views & research related to global & local markets all under 1 umbrella",-1
14781,Nobody in particular. I read things and say things.,0
13850,"Hermetics, Theurgy, Thelema, Freemasonry,Heathenry,Lindy Hop, Quickstep,Waltz, Tango,Cha cha, Samba, Salsa, Acting.",-1
35021,Readovka - media with its own history and view,0
5544,"@corq's snark account. 

#cyber #linux #agitprop #cats #Україна 🤜 Bulture Brobby 🤛

🇺🇦 Currently in full #Ukraine News mode 🇺🇦

All cats retweeted.",0
18310,"tweet about politics, music, football, theology, tech and literature",1
11521,I love Ukraine 🇺🇦,-1
7794,"Just a music maker based in Lviv, Ukraine.",1
2966,"Das Glück kann nur im Haus der Liebe wohnen - da das Glück aus dem Haus der Liebe kommt

Mutter Erde braucht uns genausowenig, wie wir die Gier brauchen. 🤔🤔🤔",0
19579,"Idealist, Dreamer, Indigo, Advocate, Activist, Mom to three great kids.  #BidenIsOurPresident",0
31147,"no matter where we are :) we're always close and together in Spirit and Heart :) and will always be, to Infinity :)",1
14793,"Periodista y fotógrafo • Puertorriqueño • Corresponsal acreditado en Cuba • Máster en Política Internacional • Antes: Venezuela, Francia y España",1
7934,https://t.co/XmK1KcLhYU.,1
1571,"Ciudadano del mundo , no importa si eres de izquierda o de derechas se critica lo malo y se aplaude lo bueno !!",0
18614,"交通事故0を実現し事故で苦しむ人を無くす。
50年も続く交通戦争を終結させるのは人が車を運転しない事だ！
交通取締まりや安全啓発活動では終結せず。皆が安全と認めるINNOVATION安心して乗る自動運転車とその世界普及が交通戦争を終結させる最後の切り札だ！国 官民 企業間の垣根を越えAll WORLDでやりましょうよ！",0
9548,"майбутній івентор, волонтер, (вже не працюю в ООН), а більше читайте в моїх твітах",1
30888,💙💛 Hello people in 🌎 for Ukraine. I believe the United24 aka U24 World fundraising platform by Zelensky is the most direct way to help for & inside UKR now.,1
32358,"Digital 2D artist | 24 y.o | Ukraine, Kharkiv 🇺🇦

Stylized illustrations with a touch of fantasy 💙",0
9109,"🇺🇦 Ukraine News 🛰️ Reliable Credible
📢 Crimea is Ukraine
🔔 War & Genocide in Ukraine by russia invasion
🇺🇦 Ukrainian in Ukraine 🇺🇦 #Bavovnyatko",0
526,"Geopolitics - Foreign Policy -  International Leaks
YouTube - https://t.co/MHfyid7ZYb

For Business Query : Internationalleaksbusiness@gmail.com",0
32291,"STOP À LA CENSURE DES HONNÊTES GENS QUI EXPRIMENT LA RÉALITÉ DE LA FRANCE 🇫🇷 . QUELLE QUE SOIT LA PUISSANCE DES MOTS, ON EST TRÈS LOIN DE LA VIOLENCE SUBIE !",1
9021,"Leeds United fan. Used to work there, but Cellino sacked me",0
